cp_ACE_avg,cp_DMR_avg,cp_bytes_delivered,cp_bytes_sent,cp_risk_max_mean,cp_risk_sum_topB_mean,cp_round,cp_triggered_edges,name
4.159860059417907,0.0,0,0,0.0,0.0,41,2,PAPER_ace_T50_seed13_d5_B3
3.6294912856343005,0.0,49200,49200,0.0,0.0,42,0,PAPER_ace_T50_seed13_d5_B3
3.6356759313907623,0.0,0,0,0.0,0.0,43,2,PAPER_ace_T50_seed13_d5_B3
3.409738373400142,0.0,49200,49200,0.0,0.0,44,0,PAPER_ace_T50_seed13_d5_B3
3.302081241124411,0.0,0,0,0.0,0.0,45,2,PAPER_ace_T50_seed13_d5_B3
2.845546503168758,0.0,49200,49200,0.0,0.0,46,0,PAPER_ace_T50_seed13_d5_B3
2.9863489582533846,0.0,0,0,0.0,0.0,47,2,PAPER_ace_T50_seed13_d5_B3
2.7887560307998243,0.0,49200,49200,0.0,0.0,48,0,PAPER_ace_T50_seed13_d5_B3
2.890719759669796,0.0,0,0,0.0,0.0,49,2,PAPER_ace_T50_seed13_d5_B3
0.0,0.0,0,0,0.0,0.0,0,0,PAPER_dcas_T50_seed11_d5_B3
0.0,0.0,0,0,0.0,0.0,1,0,PAPER_dcas_T50_seed11_d5_B3
0.0,0.0,0,49200,0.0,0.0,2,0,PAPER_dcas_T50_seed11_d5_B3
0.0,1.0,0,0,0.0,0.0,3,2,PAPER_dcas_T50_seed11_d5_B3
0.0,1.0,0,49200,0.0,0.0,4,0,PAPER_dcas_T50_seed11_d5_B3
0.0,1.0,0,0,0.0,0.0,5,2,PAPER_dcas_T50_seed11_d5_B3
0.0,1.0,0,49200,0.0,0.0,6,0,PAPER_dcas_T50_seed11_d5_B3
0.0,1.0,0,0,0.0,0.0,7,2,PAPER_dcas_T50_seed11_d5_B3
4.0498966535837,0.9333333333333333,49200,49200,0.0,0.0,8,0,PAPER_dcas_T50_seed11_d5_B3
5.425527764774712,0.9666666666666667,0,0,0.0,0.0,9,2,PAPER_dcas_T50_seed11_d5_B3
3.9572388488518198,0.9333333333333333,49200,49200,0.0,0.0,10,0,PAPER_dcas_T50_seed11_d5_B3
9.259297976219253,1.0,0,0,0.0,0.0,11,2,PAPER_dcas_T50_seed11_d5_B3
8.946604365434602,1.0,49200,49200,0.0,0.0,12,0,PAPER_dcas_T50_seed11_d5_B3
6.434427517282414,0.9666666666666667,0,0,0.0,0.0,13,2,PAPER_dcas_T50_seed11_d5_B3
5.61751878448211,0.9083333333333334,49200,49200,0.0,0.0,14,0,PAPER_dcas_T50_seed11_d5_B3
5.501282749608654,0.8366666666666667,0,0,0.0,0.0,15,2,PAPER_dcas_T50_seed11_d5_B3
6.250997475217089,0.638095238095238,49200,49200,0.0,0.0,16,0,PAPER_dcas_T50_seed11_d5_B3
8.331140928618515,0.6998809523809524,0,0,0.0,0.0,17,2,PAPER_dcas_T50_seed11_d5_B3
6.781397314322524,0.5714285714285714,49200,49200,0.0,0.0,18,0,PAPER_dcas_T50_seed11_d5_B3
6.0030507287288035,0.5928571428571429,0,0,0.0,0.0,19,2,PAPER_dcas_T50_seed11_d5_B3
5.779037089119603,0.5261904761904761,49200,49200,0.0,0.0,20,0,PAPER_dcas_T50_seed11_d5_B3
5.789452917274513,0.5628571428571428,0,0,0.0,0.0,21,2,PAPER_dcas_T50_seed11_d5_B3
6.638604514204639,0.42142857142857143,49200,49200,0.0,0.0,22,0,PAPER_dcas_T50_seed11_d5_B3
7.057922833808796,0.5654761904761905,0,0,0.0,0.0,23,2,PAPER_dcas_T50_seed11_d5_B3
5.184721281271348,0.45238095238095233,49200,49200,0.0,0.0,24,0,PAPER_dcas_T50_seed11_d5_B3
5.5934607860629395,0.5416666666666667,0,0,0.0,0.0,25,2,PAPER_dcas_T50_seed11_d5_B3
5.3315926693956985,0.5178571428571429,49200,49200,0.0,0.0,26,0,PAPER_dcas_T50_seed11_d5_B3
6.216941206453619,0.12380952380952381,0,0,0.0,0.0,27,2,PAPER_dcas_T50_seed11_d5_B3
6.786150710678779,0.24761904761904768,49200,49200,0.0,0.0,28,0,PAPER_dcas_T50_seed11_d5_B3
4.4623568765889825,0.3238095238095239,0,0,0.0,0.0,29,2,PAPER_dcas_T50_seed11_d5_B3
4.21968936762959,0.29047619047619055,49200,49200,0.0,0.0,30,0,PAPER_dcas_T50_seed11_d5_B3
3.8037821615995053,0.34761904761904766,0,0,0.0,0.0,31,2,PAPER_dcas_T50_seed11_d5_B3
5.154649359457478,0.4047619047619049,49200,49200,0.0,0.0,32,0,PAPER_dcas_T50_seed11_d5_B3
5.300877396117729,0.38928571428571435,0,0,0.0,0.0,33,2,PAPER_dcas_T50_seed11_d5_B3
4.443465481823997,0.38928571428571435,49200,49200,0.0,0.0,34,0,PAPER_dcas_T50_seed11_d5_B3
5.254627662047507,0.0,0,0,0.0,0.0,35,2,PAPER_dcas_T50_seed11_d5_B3
4.998451489474844,0.0,49200,49200,0.0,0.0,36,0,PAPER_dcas_T50_seed11_d5_B3
8.40579334490793,0.0,0,0,0.0,0.0,37,2,PAPER_dcas_T50_seed11_d5_B3
7.074452686712136,0.0,49200,49200,0.0,0.0,38,0,PAPER_dcas_T50_seed11_d5_B3
5.306136908898261,0.0,0,0,0.0,0.0,39,2,PAPER_dcas_T50_seed11_d5_B3
4.805458218250067,0.0,49200,49200,0.0,0.0,40,0,PAPER_dcas_T50_seed11_d5_B3
3.8917709775991614,0.0,0,0,0.0,0.0,41,2,PAPER_dcas_T50_seed11_d5_B3
5.308911967215321,0.0,49200,49200,0.0,0.0,42,0,PAPER_dcas_T50_seed11_d5_B3
5.636757940284217,0.0,0,0,0.0,0.0,43,2,PAPER_dcas_T50_seed11_d5_B3
4.5138598400366625,0.0,49200,49200,0.0,0.0,44,0,PAPER_dcas_T50_seed11_d5_B3
5.218936729912465,0.0,0,0,0.0,0.0,45,2,PAPER_dcas_T50_seed11_d5_B3
4.029787040302665,0.0,49200,49200,0.0,0.0,46,0,PAPER_dcas_T50_seed11_d5_B3
4.661762182002127,0.0,0,0,0.0,0.0,47,2,PAPER_dcas_T50_seed11_d5_B3
4.505591144730049,0.0,49200,49200,0.0,0.0,48,0,PAPER_dcas_T50_seed11_d5_B3
3.7396842820429677,0.0,0,0,0.0,0.0,49,2,PAPER_dcas_T50_seed11_d5_B3
0.0,0.0,0,0,0.0,0.0,0,0,PAPER_dcas_T50_seed12_d5_B3
0.0,0.0,0,0,0.0,0.0,1,0,PAPER_dcas_T50_seed12_d5_B3
0.0,0.0,0,49200,0.0,0.0,2,0,PAPER_dcas_T50_seed12_d5_B3
0.0,1.0,0,0,0.0,0.0,3,2,PAPER_dcas_T50_seed12_d5_B3
0.0,1.0,0,49200,0.0,0.0,4,0,PAPER_dcas_T50_seed12_d5_B3
0.0,1.0,0,0,0.0,0.0,5,2,PAPER_dcas_T50_seed12_d5_B3
0.0,1.0,0,49200,0.0,0.0,6,0,PAPER_dcas_T50_seed12_d5_B3
0.0,1.0,0,0,0.0,0.0,7,2,PAPER_dcas_T50_seed12_d5_B3
4.300382754544281,1.0,49200,49200,0.0,0.0,8,0,PAPER_dcas_T50_seed12_d5_B3
3.965913024560133,0.9333333333333333,0,0,0.0,0.0,9,2,PAPER_dcas_T50_seed12_d5_B3
2.956921741774851,0.9666666666666667,49200,49200,0.0,0.0,10,0,PAPER_dcas_T50_seed12_d5_B3
3.387036941463235,1.0,0,0,0.0,0.0,11,2,PAPER_dcas_T50_seed12_d5_B3
3.319791727426626,0.9333333333333333,49200,49200,0.0,0.0,12,0,PAPER_dcas_T50_seed12_d5_B3
4.321530958855771,0.9333333333333333,0,0,0.0,0.0,13,2,PAPER_dcas_T50_seed12_d5_B3
4.751692062187502,0.875,49200,49200,0.0,0.0,14,0,PAPER_dcas_T50_seed12_d5_B3
5.507537621662959,0.8047619047619048,0,0,0.0,0.0,15,2,PAPER_dcas_T50_seed12_d5_B3
4.448923587077193,0.8047619047619048,49200,49200,0.0,0.0,16,0,PAPER_dcas_T50_seed12_d5_B3
5.050257333662,0.7880952380952382,0,0,0.0,0.0,17,2,PAPER_dcas_T50_seed12_d5_B3
4.0714092612584,0.5289285714285714,49200,49200,0.0,0.0,18,0,PAPER_dcas_T50_seed12_d5_B3
4.260799892587274,0.5803571428571428,0,0,0.0,0.0,19,2,PAPER_dcas_T50_seed12_d5_B3
3.7607617960129716,0.5202380952380954,49200,49200,0.0,0.0,20,0,PAPER_dcas_T50_seed12_d5_B3
4.013118384441034,0.3671428571428571,0,0,0.0,0.0,21,2,PAPER_dcas_T50_seed12_d5_B3
3.8983529656664326,0.42095238095238097,49200,49200,0.0,0.0,22,0,PAPER_dcas_T50_seed12_d5_B3
3.962194739323785,0.48404761904761906,0,0,0.0,0.0,23,2,PAPER_dcas_T50_seed12_d5_B3
3.5002420152557345,0.37142857142857144,49200,49200,0.0,0.0,24,0,PAPER_dcas_T50_seed12_d5_B3
3.5349815783509957,0.37142857142857144,0,0,0.0,0.0,25,2,PAPER_dcas_T50_seed12_d5_B3
3.530272965915297,0.36190476190476195,49200,49200,0.0,0.0,26,0,PAPER_dcas_T50_seed12_d5_B3
3.699341099278212,0.4273809523809524,0,0,0.0,0.0,27,2,PAPER_dcas_T50_seed12_d5_B3
3.21759138368512,0.3761904761904762,49200,49200,0.0,0.0,28,0,PAPER_dcas_T50_seed12_d5_B3
3.190933208795954,0.3047619047619048,0,0,0.0,0.0,29,2,PAPER_dcas_T50_seed12_d5_B3
2.4340870984880003,0.27142857142857146,49200,49200,0.0,0.0,30,0,PAPER_dcas_T50_seed12_d5_B3
2.9618432509799164,0.4285714285714286,0,0,0.0,0.0,31,2,PAPER_dcas_T50_seed12_d5_B3
2.6557297694226314,0.3476190476190476,49200,49200,0.0,0.0,32,0,PAPER_dcas_T50_seed12_d5_B3
2.5325876874028004,0.22380952380952382,0,0,0.0,0.0,33,2,PAPER_dcas_T50_seed12_d5_B3
2.373054025037564,0.24761904761904763,49200,49200,0.0,0.0,34,0,PAPER_dcas_T50_seed12_d5_B3
3.1006559586032507,0.0,0,0,0.0,0.0,35,2,PAPER_dcas_T50_seed12_d5_B3
3.1221757502497836,0.0,49200,49200,0.0,0.0,36,0,PAPER_dcas_T50_seed12_d5_B3
3.9938337010835276,0.0,0,0,0.0,0.0,37,2,PAPER_dcas_T50_seed12_d5_B3
3.657306042285287,0.0,49200,49200,0.0,0.0,38,0,PAPER_dcas_T50_seed12_d5_B3
3.5242898321926246,0.0,0,0,0.0,0.0,39,2,PAPER_dcas_T50_seed12_d5_B3
3.182679107004014,0.0,49200,49200,0.0,0.0,40,0,PAPER_dcas_T50_seed12_d5_B3
3.412241436206541,0.0,0,0,0.0,0.0,41,2,PAPER_dcas_T50_seed12_d5_B3
2.654511742505477,0.0,49200,49200,0.0,0.0,42,0,PAPER_dcas_T50_seed12_d5_B3
2.364928383816508,0.0,0,0,0.0,0.0,43,2,PAPER_dcas_T50_seed12_d5_B3
2.41705613259051,0.0,49200,49200,0.0,0.0,44,0,PAPER_dcas_T50_seed12_d5_B3
2.2935104307232583,0.0,0,0,0.0,0.0,45,2,PAPER_dcas_T50_seed12_d5_B3
2.3649620993343743,0.0,49200,49200,0.0,0.0,46,0,PAPER_dcas_T50_seed12_d5_B3
3.733915211172164,0.0,0,0,0.0,0.0,47,2,PAPER_dcas_T50_seed12_d5_B3
3.2403516082687993,0.0,49200,49200,0.0,0.0,48,0,PAPER_dcas_T50_seed12_d5_B3
2.7745143114697104,0.0,0,0,0.0,0.0,49,2,PAPER_dcas_T50_seed12_d5_B3
0.0,0.0,0,0,0.0,0.0,0,0,PAPER_dcas_T50_seed13_d5_B3
0.0,0.0,0,0,0.0,0.0,1,0,PAPER_dcas_T50_seed13_d5_B3
0.0,0.0,0,49200,0.0,0.0,2,0,PAPER_dcas_T50_seed13_d5_B3
0.0,1.0,0,0,0.0,0.0,3,2,PAPER_dcas_T50_seed13_d5_B3
0.0,1.0,0,49200,0.0,0.0,4,0,PAPER_dcas_T50_seed13_d5_B3
0.0,1.0,0,0,0.0,0.0,5,2,PAPER_dcas_T50_seed13_d5_B3
