cp_ACE_avg,cp_DMR_avg,cp_bytes_delivered,cp_bytes_sent,cp_risk_max_mean,cp_risk_sum_topB_mean,cp_round,cp_triggered_edges,name
5.613826292543415,0.5178571428571428,49200,49200,0.0,0.0,32,0,GRID_ace_T50_seed11_d5_B3
5.400560198452082,0.4095238095238095,0,0,0.0,0.0,33,2,GRID_ace_T50_seed11_d5_B3
4.5539793012637295,0.3333333333333333,49200,49200,0.0,0.0,34,0,GRID_ace_T50_seed11_d5_B3
4.729387945474807,0.0,0,0,0.0,0.0,35,2,GRID_ace_T50_seed11_d5_B3
4.232231606332187,0.0,49200,49200,0.0,0.0,36,0,GRID_ace_T50_seed11_d5_B3
4.443342186912412,0.0,0,0,0.0,0.0,37,2,GRID_ace_T50_seed11_d5_B3
3.756504498260206,0.0,49200,49200,0.0,0.0,38,0,GRID_ace_T50_seed11_d5_B3
4.788521980882017,0.0,0,0,0.0,0.0,39,2,GRID_ace_T50_seed11_d5_B3
4.589518014161548,0.0,49200,49200,0.0,0.0,40,0,GRID_ace_T50_seed11_d5_B3
4.016008094333593,0.0,0,0,0.0,0.0,41,2,GRID_ace_T50_seed11_d5_B3
3.616040507754213,0.0,49200,49200,0.0,0.0,42,0,GRID_ace_T50_seed11_d5_B3
3.4447647539702246,0.0,0,0,0.0,0.0,43,2,GRID_ace_T50_seed11_d5_B3
4.503706048162866,0.0,49200,49200,0.0,0.0,44,0,GRID_ace_T50_seed11_d5_B3
4.074205661372132,0.0,0,0,0.0,0.0,45,2,GRID_ace_T50_seed11_d5_B3
3.040949890962416,0.0,49200,49200,0.0,0.0,46,0,GRID_ace_T50_seed11_d5_B3
3.308758100082138,0.0,0,0,0.0,0.0,47,2,GRID_ace_T50_seed11_d5_B3
2.9593080556534717,0.0,49200,49200,0.0,0.0,48,0,GRID_ace_T50_seed11_d5_B3
3.255541837063908,0.0,0,0,0.0,0.0,49,2,GRID_ace_T50_seed11_d5_B3
0.0,0.0,0,0,0.0,0.0,0,0,GRID_ace_T50_seed12_d2_B1
0.0,0.0,0,0,0.0,0.0,1,0,GRID_ace_T50_seed12_d2_B1
0.0,0.0,0,16400,0.0,0.0,2,0,GRID_ace_T50_seed12_d2_B1
0.0,1.0,0,0,0.0,0.0,3,2,GRID_ace_T50_seed12_d2_B1
